#51,2009416,34919,320.79,42.31,0.00,925.77,2.94,-0.00,-0.28,0.71,0.20,0.06,56.24,320.79,2,0,2000,510.80,-21.941332,-48.952000,7,0,-117
#51,2009876,34942,331.92,42.31,0.00,924.54,2.77,-0.15,-0.26,0.64,0.07,0.11,0.00,331.92,2,0,2000,521.10,-21.941332,-48.952000,11,0,-114
#51,2010336,34965,341.93,42.31,0.00,923.44,2.46,-0.19,0.07,0.60,0.42,0.14,38.01,341.93,2,0,2000,521.10,-21.941332,-48.952000,11,0,-113
#51,2010776,34987,348.51,42.31,0.00,922.71,2.31,0.03,0.11,0.53,0.24,0.23,0.00,348.51,2,0,2000,535.60,-21.941023,-48.952129,8,0,-119
#51,2011236,35010,354.37,42.31,0.00,922.06,2.13,0.23,0.06,0.46,0.41,-0.09,19.87,354.37,2,0,2000,535.60,-21.941023,-48.952129,8,0,-119
#51,2011676,35032,357.81,42.30,0.00,921.69,2.08,0.33,-0.23,0.43,0.04,0.05,11.14,357.81,2,0,2000,554.90,-21.940788,-48.952251,10,0,-116
#51,2012136,35055,359.37,42.30,0.00,921.51,2.03,0.01,-0.42,0.41,0.28,0.17,0.00,359.37,2,0,2000,554.90,-21.940788,-48.952251,10,0,-115
#51,2012376,35067,359.42,42.29,0.00,921.51,2.01,-0.14,-0.37,0.43,0.17,0.05,-1.54,359.47,2,0,2000,554.90,-21.940788,-48.952251,10,0,-115
#51,2012816,35089,358.07,42.29,0.00,921.66,2.01,-0.27,-0.22,0.43,0.17,0.25,-10.64,359.47,2,0,2000,554.90,-21.940788,-48.952251,9,0,-118
#51,2013276,35112,354.92,42.29,0.00,922.00,1.96,-0.36,0.05,0.47,0.33,0.22,0.00,359.47,2,0,2000,554.90,-21.940788,-48.952251,9,0,-119
#51,2013536,35125,351.93,42.29,0.00,922.33,1.90,-0.24,0.24,0.53,0.24,-0.01,-24.16,359.47,2,0,2000,554.90,-21.940788,-48.952251,0,0,-115
#51,2013976,35147,346.36,42.28,0.00,922.95,2.06,0.09,0.15,0.56,0.07,0.05,0.00,359.47,2,0,2000,554.90,-21.940788,-48.952251,0,0,-114
#51,2014416,35169,338.55,42.28,0.00,923.81,2.08,0.15,-0.01,0.55,0.56,0.18,0.00,359.47,2,0,2000,554.90,-21.940075,-48.953117,0,0,-115
#51,2014676,35182,332.61,42.28,0.00,924.46,2.07,0.19,-0.02,0.59,0.45,-0.02,-44.94,359.47,2,0,2000,801.00,-21.940075,-48.953117,12,0,-117
#51,2015136,35205,321.72,42.27,0.00,925.67,2.32,0.15,-0.28,0.65,-0.12,0.25,0.00,359.47,2,0,2000,801.00,-21.940075,-48.953117,12,0,-115
#51,2015576,35227,309.18,42.27,0.00,927.05,2.43,-0.16,-0.19,0.74,0.37,0.02,0.00,359.47,2,0,2000,784.80,-21.939936,-48.953190,12,0,-115
#51,2015856,35241,300.20,42.27,0.00,928.05,2.61,-0.09,-0.13,0.79,0.23,0.14,-66.67,359.47,2,0,2000,784.80,-21.939936,-48.953190,12,0,-117
#51,2016296,35263,284.68,42.26,0.00,929.77,2.70,-0.14,-0.01,0.92,0.21,0.10,-73.31,359.47,2,0,2000,784.80,-21.939936,-48.953190,12,0,-115
#51,2016756,35286,267.35,42.26,0.00,931.69,2.92,0.03,-0.09,0.96,0.57,0.47,0.00,359.47,2,0,2000,753.00,-21.939760,-48.953278,12,0,-113
#51,2016996,35298,257.22,42.26,0.00,932.82,2.81,0.07,0.08,1.07,0.49,-0.06,0.00,359.47,2,0,2000,753.00,-21.939760,-48.953278,12,0,-115
#51,2017436,35320,237.19,42.26,0.00,935.05,3.13,-0.04,-0.17,1.12,0.38,0.56,-94.84,359.47,2,0,2000,753.00,-21.939579,-48.953377,12,0,-115
#51,2017896,35343,215.54,42.25,0.00,937.46,3.38,-0.04,-0.25,1.24,-0.10,0.43,0.00,359.47,2,0,2000,713.80,-21.939579,-48.953377,12,0,-116
#51,2018136,35355,202.99,42.25,0.00,938.87,3.28,-0.19,-0.06,1.34,0.59,0.18,0.00,359.47,2,0,2000,713.80,-21.939579,-48.953377,12,0,-117
#51,2018596,35378,176.04,42.24,0.00,941.88,3.53,-0.05,-0.13,1.50,0.35,0.47,-117.18,359.47,2,0,2000,657.60,-21.939409,-48.953472,12,0,-116
#51,2019036,35400,151.81,42.24,0.00,944.60,3.77,0.13,-0.22,1.60,0.11,0.76,0.00,359.47,2,0,2000,657.60,-21.939409,-48.953472,12,0,-120
#51,2019496,35423,119.60,42.23,0.00,948.23,3.87,0.11,-0.28,1.85,0.01,0.75,-149.18,359.47,2,0,2000,600.40,-21.939245,-48.953556,12,0,-118
#51,2019956,35446,89.31,42.23,0.00,951.65,4.00,0.11,-0.12,1.93,1.95,1.06,0.00,359.47,2,0,2000,600.40,-21.939245,-48.953556,12,0,-121
